,image,label
1338,./part-affordance-dataset/tools/scissors_05/scissors_05_00000027_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000027_label.mat
1339,./part-affordance-dataset/tools/scissors_05/scissors_05_00000037_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000037_label.mat
1340,./part-affordance-dataset/tools/scissors_05/scissors_05_00000103_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000103_label.mat
1341,./part-affordance-dataset/tools/scissors_05/scissors_05_00000171_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000171_label.mat
1342,./part-affordance-dataset/tools/scissors_05/scissors_05_00000009_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000009_label.mat
1343,./part-affordance-dataset/tools/scissors_05/scissors_05_00000161_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000161_label.mat
1344,./part-affordance-dataset/tools/scissors_05/scissors_05_00000217_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000217_label.mat
1345,./part-affordance-dataset/tools/scissors_05/scissors_05_00000207_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000207_label.mat
1346,./part-affordance-dataset/tools/scissors_05/scissors_05_00000054_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000054_label.mat
1347,./part-affordance-dataset/tools/scissors_05/scissors_05_00000044_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000044_label.mat
1348,./part-affordance-dataset/tools/scissors_05/scissors_05_00000185_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000185_label.mat
1349,./part-affordance-dataset/tools/scissors_05/scissors_05_00000228_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000228_label.mat
1350,./part-affordance-dataset/tools/scissors_05/scissors_05_00000238_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000238_label.mat
1351,./part-affordance-dataset/tools/scissors_05/scissors_05_00000036_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000036_label.mat
1352,./part-affordance-dataset/tools/scissors_05/scissors_05_00000168_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000168_label.mat
1353,./part-affordance-dataset/tools/scissors_05/scissors_05_00000010_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000010_label.mat
1354,./part-affordance-dataset/tools/scissors_05/scissors_05_00000178_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000178_label.mat
1355,./part-affordance-dataset/tools/scissors_05/scissors_05_00000072_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000072_label.mat
1356,./part-affordance-dataset/tools/scissors_05/scissors_05_00000096_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000096_label.mat
1357,./part-affordance-dataset/tools/scissors_05/scissors_05_00000086_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000086_label.mat
1358,./part-affordance-dataset/tools/scissors_05/scissors_05_00000231_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000231_label.mat
1359,./part-affordance-dataset/tools/scissors_05/scissors_05_00000221_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000221_label.mat
1360,./part-affordance-dataset/tools/scissors_05/scissors_05_00000147_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000147_label.mat
1361,./part-affordance-dataset/tools/scissors_05/scissors_05_00000135_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000135_label.mat
1362,./part-affordance-dataset/tools/scissors_05/scissors_05_00000125_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000125_label.mat
1363,./part-affordance-dataset/tools/scissors_05/scissors_05_00000253_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000253_label.mat
1364,./part-affordance-dataset/tools/scissors_05/scissors_05_00000083_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000083_label.mat
1365,./part-affordance-dataset/tools/scissors_05/scissors_05_00000093_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000093_label.mat
1366,./part-affordance-dataset/tools/scissors_05/scissors_05_00000142_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000142_label.mat
1367,./part-affordance-dataset/tools/scissors_05/scissors_05_00000152_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000152_label.mat
1368,./part-affordance-dataset/tools/scissors_05/scissors_05_00000234_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000234_label.mat
1369,./part-affordance-dataset/tools/scissors_05/scissors_05_00000246_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000246_label.mat
1370,./part-affordance-dataset/tools/scissors_05/scissors_05_00000256_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000256_label.mat
1371,./part-affordance-dataset/tools/scissors_05/scissors_05_00000120_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000120_label.mat
1372,./part-affordance-dataset/tools/scissors_05/scissors_05_00000130_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000130_label.mat
1373,./part-affordance-dataset/tools/scissors_05/scissors_05_00000048_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000048_label.mat
1374,./part-affordance-dataset/tools/scissors_05/scissors_05_00000199_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000199_label.mat
1375,./part-affordance-dataset/tools/scissors_05/scissors_05_00000189_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000189_label.mat
1376,./part-affordance-dataset/tools/scissors_05/scissors_05_00000015_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000015_label.mat
1377,./part-affordance-dataset/tools/scissors_05/scissors_05_00000067_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000067_label.mat
1378,./part-affordance-dataset/tools/scissors_05/scissors_05_00000077_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000077_label.mat
1379,./part-affordance-dataset/tools/scissors_05/scissors_05_00000139_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000139_label.mat
1380,./part-affordance-dataset/tools/scissors_05/scissors_05_00000129_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000129_label.mat
1381,./part-affordance-dataset/tools/scissors_05/scissors_05_00000051_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000051_label.mat
1382,./part-affordance-dataset/tools/scissors_05/scissors_05_00000180_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000180_label.mat
1383,./part-affordance-dataset/tools/scissors_05/scissors_05_00000190_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000190_label.mat
1384,./part-affordance-dataset/tools/scissors_05/scissors_05_00000033_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000033_label.mat
1385,./part-affordance-dataset/tools/scissors_05/scissors_05_00000106_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000106_label.mat
1386,./part-affordance-dataset/tools/scissors_05/scissors_05_00000116_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000116_label.mat
1387,./part-affordance-dataset/tools/scissors_05/scissors_05_00000260_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000260_label.mat
1388,./part-affordance-dataset/tools/scissors_05/scissors_05_00000212_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000212_label.mat
1389,./part-affordance-dataset/tools/scissors_05/scissors_05_00000164_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000164_label.mat
1390,./part-affordance-dataset/tools/scissors_05/scissors_05_00000174_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000174_label.mat
1391,./part-affordance-dataset/tools/scissors_05/scissors_05_00000191_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000191_label.mat
1392,./part-affordance-dataset/tools/scissors_05/scissors_05_00000050_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000050_label.mat
1393,./part-affordance-dataset/tools/scissors_05/scissors_05_00000128_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000128_label.mat
1394,./part-affordance-dataset/tools/scissors_05/scissors_05_00000040_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000040_label.mat
1395,./part-affordance-dataset/tools/scissors_05/scissors_05_00000138_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000138_label.mat
1396,./part-affordance-dataset/tools/scissors_05/scissors_05_00000022_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000022_label.mat
1397,./part-affordance-dataset/tools/scissors_05/scissors_05_00000117_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000117_label.mat
1398,./part-affordance-dataset/tools/scissors_05/scissors_05_00000107_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000107_label.mat
1399,./part-affordance-dataset/tools/scissors_05/scissors_05_00000261_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000261_label.mat
1400,./part-affordance-dataset/tools/scissors_05/scissors_05_00000203_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000203_label.mat
1401,./part-affordance-dataset/tools/scissors_05/scissors_05_00000175_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000175_label.mat
1402,./part-affordance-dataset/tools/scissors_05/scissors_05_00000165_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000165_label.mat
1403,./part-affordance-dataset/tools/scissors_05/scissors_05_00000153_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000153_label.mat
1404,./part-affordance-dataset/tools/scissors_05/scissors_05_00000235_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000235_label.mat
1405,./part-affordance-dataset/tools/scissors_05/scissors_05_00000225_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000225_label.mat
1406,./part-affordance-dataset/tools/scissors_05/scissors_05_00000092_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000092_label.mat
1407,./part-affordance-dataset/tools/scissors_05/scissors_05_00000082_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000082_label.mat
1408,./part-affordance-dataset/tools/scissors_05/scissors_05_00000198_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000198_label.mat
1409,./part-affordance-dataset/tools/scissors_05/scissors_05_00000257_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000257_label.mat
1410,./part-affordance-dataset/tools/scissors_05/scissors_05_00000247_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000247_label.mat
1411,./part-affordance-dataset/tools/scissors_05/scissors_05_00000049_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000049_label.mat
1412,./part-affordance-dataset/tools/scissors_05/scissors_05_00000059_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000059_label.mat
1413,./part-affordance-dataset/tools/scissors_05/scissors_05_00000121_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000121_label.mat
1414,./part-affordance-dataset/tools/scissors_05/scissors_05_00000014_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000014_label.mat
1415,./part-affordance-dataset/tools/scissors_05/scissors_05_00000004_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000004_label.mat
1416,./part-affordance-dataset/tools/scissors_05/scissors_05_00000066_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000066_label.mat
1417,./part-affordance-dataset/tools/scissors_05/scissors_05_00000020_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000020_label.mat
1418,./part-affordance-dataset/tools/scissors_05/scissors_05_00000158_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000158_label.mat
1419,./part-affordance-dataset/tools/scissors_05/scissors_05_00000030_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000030_label.mat
1420,./part-affordance-dataset/tools/scissors_05/scissors_05_00000099_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000099_label.mat
1421,./part-affordance-dataset/tools/scissors_05/scissors_05_00000089_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000089_label.mat
1422,./part-affordance-dataset/tools/scissors_05/scissors_05_00000183_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000183_label.mat
1423,./part-affordance-dataset/tools/scissors_05/scissors_05_00000193_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000193_label.mat
1424,./part-affordance-dataset/tools/scissors_05/scissors_05_00000052_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000052_label.mat
1425,./part-affordance-dataset/tools/scissors_05/scissors_05_00000167_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000167_label.mat
1426,./part-affordance-dataset/tools/scissors_05/scissors_05_00000177_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000177_label.mat
1427,./part-affordance-dataset/tools/scissors_05/scissors_05_00000201_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000201_label.mat
1428,./part-affordance-dataset/tools/scissors_05/scissors_05_00000105_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000105_label.mat
1429,./part-affordance-dataset/tools/scissors_05/scissors_05_00000115_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000115_label.mat
1430,./part-affordance-dataset/tools/scissors_05/scissors_05_00000123_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000123_label.mat
1431,./part-affordance-dataset/tools/scissors_05/scissors_05_00000133_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000133_label.mat
1432,./part-affordance-dataset/tools/scissors_05/scissors_05_00000255_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000255_label.mat
1433,./part-affordance-dataset/tools/scissors_05/scissors_05_00000227_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000227_label.mat
1434,./part-affordance-dataset/tools/scissors_05/scissors_05_00000237_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000237_label.mat
1435,./part-affordance-dataset/tools/scissors_05/scissors_05_00000039_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000039_label.mat
1436,./part-affordance-dataset/tools/scissors_05/scissors_05_00000029_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000029_label.mat
1437,./part-affordance-dataset/tools/scissors_05/scissors_05_00000151_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000151_label.mat
1438,./part-affordance-dataset/tools/scissors_05/scissors_05_00000080_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000080_label.mat
1439,./part-affordance-dataset/tools/scissors_05/scissors_05_00000090_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000090_label.mat
1440,./part-affordance-dataset/tools/scissors_05/scissors_05_00000074_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000074_label.mat
1441,./part-affordance-dataset/tools/scissors_05/scissors_05_00000006_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000006_label.mat
1442,./part-affordance-dataset/tools/scissors_05/scissors_05_00000016_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000016_label.mat
1443,./part-affordance-dataset/tools/scissors_05/scissors_05_00000218_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000218_label.mat
1444,./part-affordance-dataset/tools/scissors_05/scissors_05_00000132_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000132_label.mat
1445,./part-affordance-dataset/tools/scissors_05/scissors_05_00000122_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000122_label.mat
1446,./part-affordance-dataset/tools/scissors_05/scissors_05_00000254_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000254_label.mat
1447,./part-affordance-dataset/tools/scissors_05/scissors_05_00000244_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000244_label.mat
1448,./part-affordance-dataset/tools/scissors_05/scissors_05_00000081_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000081_label.mat
1449,./part-affordance-dataset/tools/scissors_05/scissors_05_00000236_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000236_label.mat
1450,./part-affordance-dataset/tools/scissors_05/scissors_05_00000226_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000226_label.mat
1451,./part-affordance-dataset/tools/scissors_05/scissors_05_00000150_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000150_label.mat
1452,./part-affordance-dataset/tools/scissors_05/scissors_05_00000140_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000140_label.mat
1453,./part-affordance-dataset/tools/scissors_05/scissors_05_00000038_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000038_label.mat
1454,./part-affordance-dataset/tools/scissors_05/scissors_05_00000075_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000075_label.mat
1455,./part-affordance-dataset/tools/scissors_05/scissors_05_00000065_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000065_label.mat
1456,./part-affordance-dataset/tools/scissors_05/scissors_05_00000007_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000007_label.mat
1457,./part-affordance-dataset/tools/scissors_05/scissors_05_00000209_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000209_label.mat
1458,./part-affordance-dataset/tools/scissors_05/scissors_05_00000219_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000219_label.mat
1459,./part-affordance-dataset/tools/scissors_05/scissors_05_00000088_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000088_label.mat
1460,./part-affordance-dataset/tools/scissors_05/scissors_05_00000149_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000149_label.mat
1461,./part-affordance-dataset/tools/scissors_05/scissors_05_00000031_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000031_label.mat
1462,./part-affordance-dataset/tools/scissors_05/scissors_05_00000159_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000159_label.mat
1463,./part-affordance-dataset/tools/scissors_05/scissors_05_00000021_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000021_label.mat
1464,./part-affordance-dataset/tools/scissors_05/scissors_05_00000043_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000043_label.mat
1465,./part-affordance-dataset/tools/scissors_05/scissors_05_00000192_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000192_label.mat
1466,./part-affordance-dataset/tools/scissors_05/scissors_05_00000182_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000182_label.mat
1467,./part-affordance-dataset/tools/scissors_05/scissors_05_00000176_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000176_label.mat
1468,./part-affordance-dataset/tools/scissors_05/scissors_05_00000210_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000210_label.mat
1469,./part-affordance-dataset/tools/scissors_05/scissors_05_00000200_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000200_label.mat
1470,./part-affordance-dataset/tools/scissors_05/scissors_05_00000114_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000114_label.mat
1471,./part-affordance-dataset/tools/scissors_05/scissors_05_00000104_rgb.jpg,./part-affordance-dataset/tools/scissors_05/scissors_05_00000104_label.mat
1472,./part-affordance-dataset/tools/scissors_02/scissors_02_00000075_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000075_label.mat
1473,./part-affordance-dataset/tools/scissors_02/scissors_02_00000007_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000007_label.mat
1474,./part-affordance-dataset/tools/scissors_02/scissors_02_00000017_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000017_label.mat
1475,./part-affordance-dataset/tools/scissors_02/scissors_02_00000219_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000219_label.mat
1476,./part-affordance-dataset/tools/scissors_02/scissors_02_00000122_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000122_label.mat
1477,./part-affordance-dataset/tools/scissors_02/scissors_02_00000132_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000132_label.mat
1478,./part-affordance-dataset/tools/scissors_02/scissors_02_00000244_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000244_label.mat
1479,./part-affordance-dataset/tools/scissors_02/scissors_02_00000254_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000254_label.mat
1480,./part-affordance-dataset/tools/scissors_02/scissors_02_00000091_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000091_label.mat
1481,./part-affordance-dataset/tools/scissors_02/scissors_02_00000226_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000226_label.mat
1482,./part-affordance-dataset/tools/scissors_02/scissors_02_00000236_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000236_label.mat
1483,./part-affordance-dataset/tools/scissors_02/scissors_02_00000038_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000038_label.mat
1484,./part-affordance-dataset/tools/scissors_02/scissors_02_00000028_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000028_label.mat
1485,./part-affordance-dataset/tools/scissors_02/scissors_02_00000150_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000150_label.mat
1486,./part-affordance-dataset/tools/scissors_02/scissors_02_00000166_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000166_label.mat
1487,./part-affordance-dataset/tools/scissors_02/scissors_02_00000176_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000176_label.mat
1488,./part-affordance-dataset/tools/scissors_02/scissors_02_00000210_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000210_label.mat
1489,./part-affordance-dataset/tools/scissors_02/scissors_02_00000104_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000104_label.mat
1490,./part-affordance-dataset/tools/scissors_02/scissors_02_00000114_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000114_label.mat
1491,./part-affordance-dataset/tools/scissors_02/scissors_02_00000098_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000098_label.mat
1492,./part-affordance-dataset/tools/scissors_02/scissors_02_00000021_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000021_label.mat
1493,./part-affordance-dataset/tools/scissors_02/scissors_02_00000159_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000159_label.mat
1494,./part-affordance-dataset/tools/scissors_02/scissors_02_00000031_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000031_label.mat
1495,./part-affordance-dataset/tools/scissors_02/scissors_02_00000149_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000149_label.mat
1496,./part-affordance-dataset/tools/scissors_02/scissors_02_00000053_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000053_label.mat
1497,./part-affordance-dataset/tools/scissors_02/scissors_02_00000182_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000182_label.mat
1498,./part-affordance-dataset/tools/scissors_02/scissors_02_00000192_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000192_label.mat
1499,./part-affordance-dataset/tools/scissors_02/scissors_02_00000177_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000177_label.mat
1500,./part-affordance-dataset/tools/scissors_02/scissors_02_00000211_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000211_label.mat
1501,./part-affordance-dataset/tools/scissors_02/scissors_02_00000201_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000201_label.mat
1502,./part-affordance-dataset/tools/scissors_02/scissors_02_00000115_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000115_label.mat
1503,./part-affordance-dataset/tools/scissors_02/scissors_02_00000105_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000105_label.mat
1504,./part-affordance-dataset/tools/scissors_02/scissors_02_00000030_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000030_label.mat
1505,./part-affordance-dataset/tools/scissors_02/scissors_02_00000158_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000158_label.mat
1506,./part-affordance-dataset/tools/scissors_02/scissors_02_00000020_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000020_label.mat
1507,./part-affordance-dataset/tools/scissors_02/scissors_02_00000089_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000089_label.mat
1508,./part-affordance-dataset/tools/scissors_02/scissors_02_00000193_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000193_label.mat
1509,./part-affordance-dataset/tools/scissors_02/scissors_02_00000183_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000183_label.mat
1510,./part-affordance-dataset/tools/scissors_02/scissors_02_00000052_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000052_label.mat
1511,./part-affordance-dataset/tools/scissors_02/scissors_02_00000042_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000042_label.mat
1512,./part-affordance-dataset/tools/scissors_02/scissors_02_00000064_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000064_label.mat
1513,./part-affordance-dataset/tools/scissors_02/scissors_02_00000016_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000016_label.mat
1514,./part-affordance-dataset/tools/scissors_02/scissors_02_00000006_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000006_label.mat
1515,./part-affordance-dataset/tools/scissors_02/scissors_02_00000208_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000208_label.mat
1516,./part-affordance-dataset/tools/scissors_02/scissors_02_00000133_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000133_label.mat
1517,./part-affordance-dataset/tools/scissors_02/scissors_02_00000123_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000123_label.mat
1518,./part-affordance-dataset/tools/scissors_02/scissors_02_00000245_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000245_label.mat
1519,./part-affordance-dataset/tools/scissors_02/scissors_02_00000237_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000237_label.mat
1520,./part-affordance-dataset/tools/scissors_02/scissors_02_00000151_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000151_label.mat
1521,./part-affordance-dataset/tools/scissors_02/scissors_02_00000029_rgb.jpg,./part-affordance-dataset/tools/scissors_02/scissors_02_00000029_label.mat
